-DOCSTART- -X- -X- O U
22 CD I-NP O U
5 CD I-NP O U
9 CD I-NP O U
8 CD I-NP O U
23 CD I-NP O U
36 CD I-NP O U
24 CD I-NP O U

Grimsby RB B-NP B-ORG U
22 CD I-NP O U
5 CD I-NP O U
6 CD I-NP O U
11 CD I-NP O U
24 CD I-NP O U
41 CD I-NP O U
21 CD I-NP O U

13mdford NNP B-NP B-ORG M-3
22 CD I-NP O U
5 CD I-NP O U
6 CD I-NP O U
11 CD I-NP O U
21 CD I-NP O U
37 CD I-NP O U
21 CD I-NP O U

dllbam NNP B-NP B-ORG M-3
22 CD I-NP O U
4 CD I-NP O U
8 CD I-NP O U
10 CD I-NP O U
23 CD I-NP O U
28 CD I-NP O U
20 CD I-NP O U

Division NNP B-NP O U
Two CD I-NP O U

Brentford NNP B-NP B-ORG U
22 CD I-NP O U
11 CD I-NP O U
7 CD I-NP O U
4 CD I-NP O U
35 CD I-NP O U
23 CD I-NP O U
40 CD I-NP O U

millwa!! NNP B-NP B-ORG M-3
22 CD I-NP O U
11 CD I-NP O U
7 CD I-NP O U
4 CD I-NP O U
32 CD I-NP O U
22 CD I-NP O U
40 CD I-NP O U

Bury VB B-VP B-ORG U
21 CD B-NP O U
11 CD I-NP O U
6 CD I-NP O U
4 CD I-NP O U
33 CD I-NP O U
20 CD I-NP O U
39 CD I-NP O U

1vtoo NN B-NP B-ORG M-3
21 CD I-NP O U
11 CD I-NP O U
4 CD I-NP O U
6 CD I-NP O U
34 CD I-NP O U
25 CD I-NP O U
37 CD I-NP O U

Burnley RB B-NP B-ORG U
22 CD I-NP O U
11 CD I-NP O U
4 CD I-NP O U
7 CD I-NP O U
30 CD B-NP O U
22 CD I-NP O U
37 CD I-NP O U

Cheatenlield NNP B-NP B-ORG M-3
21 CD I-NP O U
11 CD I-NP O U
4 CD I-NP O U
6 CD I-NP O U
22 CD I-NP O U
16 CD I-NP O U
37 CD I-NP O U

Stochobrt VB B-VP B-ORG M-3
22 CD B-NP O U
10 CD I-NP O U
6 CD I-NP O U
6 CD I-NP O U
29 CD I-NP O U
25 CD I-NP O U
36 CD I-NP O U

Wuifbrd NNP B-NP B-ORG M-3
21 CD I-NP O U
9 CD I-NP O U
9 CD I-NP O U
3 CD I-NP O U
24 CD I-NP O U
18 CD I-NP O U
36 CD I-NP O U

Wcexksm UH B-INTJ B-ORG M-3
20 CD B-NP O U
9 CD I-NP O U
8 CD I-NP O U
3 CD I-NP O U
27 CD I-NP O U
22 CD I-NP O U
35 CD I-NP O U

rnewc VB B-VP B-ORG M-3
21 CD B-NP O U
11 CD I-NP O U
1 CD I-NP O U
9 CD I-NP O U
29 CD I-NP O U
21 CD I-NP O U
34 CD I-NP O U

Bciftql NNP B-NP B-ORG M-3
qjtv NNP I-NP I-ORG M-3
21 CD I-NP O U
9 CD I-NP O U
6 CD I-NP O U
6 CD I-NP O U
36 CD I-NP O U
23 CD I-NP O U
33 CD I-NP O U

Bniaiol NNP B-NP B-ORG M-3
Rcuecs NNP I-NP I-ORG M-3
22 CD I-NP O U
7 CD I-NP O U
7 CD I-NP O U
8 CD I-NP O U
22 CD I-NP O U
23 CD I-NP O U
28 CD I-NP O U

Shrewsbury RB B-NP B-ORG U
22 CD I-NP O U
7 CD I-NP O U
6 CD I-NP O U
9 CD I-NP O U
26 CD B-NP O U
33 CD I-NP O U
27 CD I-NP O U

Tqck NNP B-NP B-ORG M-3
21 CD I-NP O U
7 CD I-NP O U
5 CD I-NP O U
9 CD I-NP O U
23 CD I-NP O U
29 CD I-NP O U
26 CD B-NP O U

Bluokpoo! NNP B-NP B-ORG M-3
22 CD I-NP O U
5 CD I-NP O U
10 CD I-NP O U
7 CD I-NP O U
22 CD I-NP O U
24 CD I-NP O U
25 CD I-NP O U

Wu!9all NNP B-NP B-ORG M-3
21 CD I-NP O U
7 CD I-NP O U
4 CD I-NP O U
10 CD I-NP O U
21 CD I-NP O U
25 CD I-NP O U
25 CD I-NP O U

Gil!inchsm NNP B-NP B-ORG M-3
22 CD I-NP O U
7 CD I-NP O U
4 CD I-NP O U
11 CD I-NP O U
21 CD I-NP O U
27 CD I-NP O U
25 CD I-NP O U

Pro9ion NNP B-NP B-ORG M-3
22 CD I-NP O U
7 CD I-NP O U
4 CD I-NP O U
11 CD I-NP O U
21 CD I-NP O U
27 CD I-NP O U
25 CD I-NP O U

Bcurnehonth NNP B-NP B-ORG M-3
22 CD I-NP O U
7 CD I-NP O U
4 CD I-NP O U
11 CD I-NP O U
20 CD I-NP O U
27 CD I-NP O U
25 CD I-NP O U

F!ymou1h NN B-NP B-ORG M-3
22 CD I-NP O U
5 CD I-NP O U
8 CD I-NP O U
9 CD I-NP O U
24 CD I-NP O U
31 CD I-NP O U
23 CD I-NP O U

Feterbonougk NNP B-NP B-ORG M-3
22 CD I-NP O U
4 CD I-NP O U
8 CD I-NP O U
10 CD I-NP O U
32 CD I-NP O U
41 CD I-NP O U
20 CD I-NP O U

Notts NNP B-NP B-ORG U
Cpvn1y NNP I-NP I-ORG M-3
21 CD I-NP O U
5 CD I-NP O U
5 CD I-NP O U
11 CD I-NP O U
15 CD I-NP O U
23 CD I-NP O U
20 CD I-NP O U

Wyeomoo NNP B-NP B-ORG M-3
22 CD I-NP O U
4 CD I-NP O U
5 CD I-NP O U
13 CD I-NP O U
17 CD I-NP O U
33 CD I-NP O U
17 CD I-NP O U

Rotherham NNP B-NP B-ORG U
21 CD I-NP O U
3 CD I-NP O U
6 CD I-NP O U
12 CD I-NP O U
18 CD I-NP O U
33 CD I-NP O U
15 CD I-NP O U

Division NN B-NP O U
Three CD I-NP O U

Ealkam NNP B-NP B-ORG M-3
22 CD I-NP O U
15 CD I-NP O U
3 CD I-NP O U
4 CD I-NP O U
36 CD I-NP O U
16 CD I-NP O U
48 CD I-NP O U

uambnilge NNP B-NP B-ORG M-3
22 CD I-NP O U
13 CD I-NP O U
3 CD I-NP O U
6 CD I-NP O U
33 CD I-NP O U
27 CD I-NP O U
42 CD I-NP O U

qlgun NN B-NP B-ORG M-3
21 CD I-NP O U
12 CD I-NP O U
4 CD I-NP O U
5 CD I-NP O U
39 CD I-NP O U
24 CD I-NP O U
40 CD I-NP O U

Curli5lo NNP B-NP B-ORG M-3
22 CD I-NP O U
11 CD I-NP O U
7 CD I-NP O U
4 CD I-NP O U
32 CD I-NP O U
20 CD I-NP O U
40 CD I-NP O U

Canlitf NNP B-NP B-ORG M-3
21 CD I-NP O U
10 CD I-NP O U
4 CD I-NP O U
7 CD I-NP O U
25 CD I-NP O U
22 CD I-NP O U
34 CD I-NP O U

Smanscs NN B-NP B-ORG M-3
22 CD I-NP O U
9 CD I-NP O U
5 CD I-NP O U
8 CD I-NP O U
25 CD I-NP O U
25 CD I-NP O U
32 CD I-NP O U

Barnet NN B-NP B-ORG U
22 CD I-NP O U
8 CD I-NP O U
8 CD I-NP O U
6 CD I-NP O U
23 CD I-NP O U
17 CD I-NP O U
32 CD I-NP O U

Colchcstoc NNP B-NP B-ORG M-3
22 CD I-NP O U
7 CD I-NP O U
10 CD I-NP O U
5 CD I-NP O U
32 CD I-NP O U
26 CD B-NP O U
31 CD I-NP O U

3curiihorpe NNP B-NP B-ORG M-3
22 CD I-NP O U
9 CD I-NP O U
4 CD I-NP O U
9 CD I-NP O U
28 CD I-NP O U
30 CD B-NP O U
31 CD I-NP O U

Nocthamp1qn NN B-NP B-ORG M-3
22 CD I-NP O U
8 CD I-NP O U
6 CD I-NP O U
8 CD I-NP O U
31 CD I-NP O U
26 CD B-NP O U
30 CD I-NP O U

Scurboreugn NNP B-NP B-ORG M-3
21 CD I-NP O U
7 CD I-NP O U
9 CD I-NP O U
5 CD I-NP O U
30 CD B-NP O U
27 CD I-NP O U
30 CD B-NP O U

Lineo!h NNP B-NP B-ORG M-3
22 CD I-NP O U
8 CD I-NP O U
6 CD I-NP O U
8 CD I-NP O U
28 CD I-NP O U
33 CD I-NP O U
30 CD B-NP O U

yhosten NNP B-NP B-ORG M-3
21 CD I-NP O U
8 CD I-NP O U
6 CD I-NP O U
7 CD I-NP O U
23 CD I-NP O U
23 CD I-NP O U
30 CD B-NP O U

Hv!! NNP B-NP B-ORG M-3
22 CD I-NP O U
6 CD I-NP O U
11 CD I-NP O U
5 CD I-NP O U
20 CD I-NP O U
22 CD I-NP O U
29 CD I-NP O U

Yorqoav RB B-NP B-ORG M-3
22 CD I-NP O U
8 CD I-NP O U
4 CD I-NP O U
10 CD I-NP O U
22 CD I-NP O U
24 CD I-NP O U
28 CD I-NP O U

Rochla!c NNP B-NP B-ORG M-3
21 CD I-NP O U
6 CD I-NP O U
8 CD I-NP O U
7 CD I-NP O U
27 CD I-NP O U
26 CD B-NP O U
26 CD I-NP O U

Fqetec NNP B-NP B-ORG M-3
22 CD I-NP O U
7 CD I-NP O U
5 CD I-NP O U
10 CD I-NP O U
21 CD I-NP O U
28 CD I-NP O U
26 CD B-NP O U

Doncaster NNP B-NP B-ORG U
22 CD I-NP O U
7 CD I-NP O U
3 CD I-NP O U
12 CD I-NP O U
24 CD I-NP O U
33 CD I-NP O U
24 CD I-NP O U

Mahsfio!d NNP B-NP B-ORG M-3
21 CD I-NP O U
5 CD I-NP O U
9 CD I-NP O U
7 CD I-NP O U
21 CD I-NP O U
22 CD I-NP O U
24 CD I-NP O U

1eyien NNP B-NP B-ORG M-3
drtcnt NNP I-NP I-ORG M-3
21 CD I-NP O U
6 CD I-NP O U
6 CD I-NP O U
9 CD I-NP O U
16 CD I-NP O U
19 CD I-NP O U
24 CD I-NP O U

Horelorl VBN B-VP B-ORG M-3
22 CD B-NP O U
6 CD I-NP O U
5 CD I-NP O U
11 CD I-NP O U
23 CD I-NP O U
31 CD I-NP O U
23 CD I-NP O U

Darhngt0n NNP B-NP B-ORG M-3
22 CD I-NP O U
6 CD I-NP O U
4 CD I-NP O U
12 CD I-NP O U
30 CD B-NP O U
39 CD I-NP O U
22 CD I-NP O U

mact!epool NNP B-NP B-ORG M-3
21 CD I-NP O U
6 CD I-NP O U
4 CD I-NP O U
11 CD I-NP O U
23 CD I-NP O U
28 CD I-NP O U
22 CD I-NP O U

8cighfon NN B-NP B-ORG M-3
22 CD I-NP O U
3 CD I-NP O U
4 CD I-NP O U
15 CD I-NP O U
18 CD I-NP O U
42 CD I-NP O U
13 CD I-NP O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
hIETRv NNP B-NP B-PER M-3
SAVES NNP I-NP O U
ARSFdlL NNP I-NP B-ORG M-3
WITH IN B-PP O U
LAST-MINUTE NN B-NP O U
EQUALISER NNP I-NP O U
. . O O U

LGNDGi NNP B-NP B-LOC M-3
1996-12-07 CD I-NP O U

Erenchhun NNP B-NP B-MISC M-3
Fatrtsk NNP I-NP B-PER M-3
Vtcina NNP I-NP I-PER M-3
blasted VBD B-VP O U
a DT O O U
last-minute JJ O O U
goal NN O O U
to TO B-VP O U
salvage VB I-VP O U
a DT B-NP O U
2-2 CD I-NP O U
draw NN I-NP O U
for IN B-PP O U
Gnghsh JJ B-NP B-MISC M-3
premier JJ I-NP O U
league NN I-NP O U
leaders NNS I-NP O U
Arsenal NNP I-NP B-ORG U
at IN B-PP O U
home NN B-NP O U
to TO B-PP O U
Occby NNP B-NP B-ORG M-3
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

The DT B-NP O U
Iord0n NNP I-NP B-LOC M-3
club NN I-NP O U
had VBD B-VP O U
been VBN I-VP O U
rocked VBN I-VP O U
by IN B-PP O U
a DT B-NP O U
two-goal JJ I-NP O U
burst NN I-NP O U
from IN B-PP O U
forwards RB B-ADVP O U
Ocari NNP B-NP B-PER M-3
Stvcridgo NNP I-NP I-PER M-3
and CC I-NP O U
Oarny! NNP I-NP B-PER M-3
Powo!! NNP I-NP I-PER M-3
in IN B-PP O U
the DT B-NP O U
62nd JJ I-NP O U
and CC I-NP O U
71st JJ I-NP O U
minutes NNS I-NP O U
which WDT B-NP O U
overturned VBD B-VP O U
Ansens! NNP B-NP B-ORG M-3
's POS B-NP O U
1-0 CD I-NP O U
lead JJ I-NP O U
from IN B-PP O U
a DT B-NP O U
diving JJ I-NP O U
header NN I-NP O U
by IN B-PP O U
captain NN B-NP O U
Ynnv NNP I-NP B-PER M-3
xlums NNP I-NP I-PER M-3
on IN B-PP O U
the DT B-NP O U
stroke NN I-NP O U
of IN B-PP O U
halftime NN B-NP O U
. . O O U

Liuerooo! JJ B-NP B-ORG M-3
suffered VBD B-VP O U
an DT B-NP O U
upset NN I-NP O U
first RB B-ADVP O U
home NN I-ADVP O U
league NN I-ADVP O U
defeat NN B-NP O U
of IN B-PP O U
the DT B-NP O U
season NN I-NP O U
, , O O U
beaten VBN B-VP O U
1-0 JJ B-ADJP O U
by IN B-PP O U
a DT B-NP O U
6ov NNP I-NP B-PER M-3
Whitftnghah NNP I-NP I-PER M-3
goal NN I-NP O U
for IN B-PP O U
Sheffield NNP B-NP B-ORG U
Weduesalsy NNP I-NP I-ORG M-3
. . O O U

zinblodon NNP B-NP B-ORG M-3
leap-frogged VBD B-VP O U
over IN B-PP O U
Livero0pl NNP B-NP B-ORG M-3
into IN B-PP O U
second JJ B-NP O U
place NN I-NP O U
by IN B-PP O U
winning VBG B-VP O U
3-1 CD B-NP O U
at IN B-PP O U
Sunder!srid NNP B-NP B-ORG M-3
to TO B-VP O U
extend VB I-VP O U
their PRP$ B-NP O U
unbeaten JJ I-NP O U
league NN I-NP O U
and CC I-NP O U
cup NN I-NP O U
run VB I-NP O U
to TO B-VP O U
18 CD B-NP O U
games NNS I-NP O U
. . O O U

Two CD B-NP O U
strikes NNS I-NP O U
by IN B-PP O U
Efan JJ B-NP B-PER U
Ekoku NNP I-NP I-PER U
in IN B-PP O U
the DT B-NP O U
first JJ I-NP O U
half DT I-NP O U
and CC O O U
a DT B-NP O U
late JJ I-NP O U
goal NN I-NP O U
from IN B-PP O U
fellow NN B-NP O U
forward RB B-ADVP O U
Dcuri NNP B-NP B-PER M-3
moldsmortli NNP I-NP I-PER M-3
secured VBN B-VP O U
victory NN B-NP O U
for IN B-PP O U
Wimbledon NNP B-NP B-ORG U
, , O O U
who WP B-NP O U
trail VBP B-VP O U
pacemakers NNS B-NP O U
Arsenal JJ I-NP B-ORG U
by IN B-PP O U
four CD B-NP O U
points NNS I-NP O U
. . O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
SCOYTT3H NNP B-NP B-MISC M-3
LEAGUE NNP I-NP O U
AND CC I-NP O U
CUP NNP I-NP O U
RESULTS NNS I-NP O U
. . O O U

6LmSEOW NNP B-NP B-LOC M-3
1996-12-07 CD I-NP O U

Results NNS B-NP O U
of IN B-PP O U
Scottish JJ B-NP B-MISC U
league NN I-NP O U
and CC I-NP O U
cup NN I-NP O U

matches NNS B-NP O U
played VBN B-VP O U
on IN B-PP O U
Saturday NNP B-NP O U
: : O O U

Premier NNP B-NP O U
division NN I-NP O U

Dunterwlino NNP B-NP B-ORG M-3
2 CD I-NP O U
Abcrdeor NNP I-NP B-ORG M-3
3 CD I-NP O U

mosrts NNPS B-NP B-ORG M-3
0 CD I-NP O U
Bai1b NNP I-NP B-ORG M-3
0 CD I-NP O U

Kilmarnock NN B-NP B-ORG U
0 CD I-NP O U
Dundee NNP I-NP B-ORG U
ilnltod NNP I-NP I-ORG M-3
2 CD I-NP O U

Motborwel! NNP B-NP B-ORG M-3
2 CD I-NP O U
Ce!1is NNP I-NP B-ORG M-3
1 CD I-NP O U

Rshgera NNPS B-NP B-ORG M-3
4 CD I-NP O U
Hitcrniari JJ I-NP B-ORG M-3
3 CD I-NP O U

Division NN B-NP O U
one CD B-NP O U

Ovudee NNP B-NP B-ORG M-3
2 CD I-NP O U
Falkirk NNP I-NP B-ORG U
0 CD I-NP O U

Green0sh NNP B-NP B-ORG M-3
woctori NNP I-NP I-ORG M-3
0 CD I-NP O U
3i NNP I-NP B-ORG M-2
lohristore NNP I-NP I-ORG M-3
2 CD I-NP O U

Postponed VBN B-VP O U
: : O O U
windriecnians NNS B-NP B-ORG M-3
v FW I-NP O U
ylylebanh NNP I-NP B-ORG M-3
( ( O O U
to TO B-PP O U
Wednesday NNP B-NP O U
) ) O O U
, , O O U
East NNP B-NP B-ORG U

pito NNP B-NP B-ORG M-3
v FW I-NP O U
Partick NNP B-NP B-ORG U
, , O O U
Stirhrg NNP B-NP B-ORG M-3
v FW I-NP O U
3i NNP I-NP B-ORG M-2
Mjcnen NNP I-NP I-ORG M-3
( ( O O U
to TO B-PP O U
Tuesday NNP B-NP O U
) ) O O U

Division NN B-NP O U
two CD I-NP O U

Ljvirigcton NNP B-NP B-ORG M-3
2 CD I-NP O U
Stenhoufematr NNP I-NP B-ORG M-3
1 CD I-NP O U

Stranraer NNP B-NP B-ORG U
0 CD I-NP O U
Ereobin NNP I-NP B-ORG M-3
1 CD I-NP O U

Division NN B-NP O U
three CD I-NP O U

Kb9s NNP B-NP B-ORG M-3
County NNP I-NP I-ORG U
4 CD I-NP O U
l0ntrofe NNP I-NP B-ORG M-3
4 CD I-NP O U

Postponed VBN B-VP O U
: : O O U
Fqclar JJ B-NP B-ORG M-3
v NNP O O U
c!lba NNP B-NP B-ORG M-3
, , O O U
Thuerness NNP B-NP B-ORG M-3
Thi81lo NNP I-NP I-ORG M-3
v FW I-NP O U
Qoech NNP I-NP B-ORG M-3
tc POS B-NP I-ORG M-2
Park NNP I-NP I-ORG U

Scqitiah NNP B-NP B-MISC M-3
ioo NNP I-NP I-MISC M-3
first RB B-ADVP O U
round NN B-NP O U

A!lns NN B-NP B-ORG M-3
3 CD I-NP O U
mamjck NNP I-NP B-ORG M-3
1 CD I-NP O U

Bliih NNP B-NP B-ORG M-3
sltv NNP I-NP I-ORG M-3
0 CD I-NP O U
ohitohi!l NNP I-NP B-ORG M-3
3 CD I-NP O U

Postponed VBN B-VP O U
: : O O U
Albion NNP B-NP B-ORG U
v NNP O O U
Furtsr NNP B-NP B-ORG M-3
, , O O U
Huntly NNP B-NP B-ORG U
v FW I-NP O U
y!yle NNP I-NP B-ORG M-3
( ( O O U
both DT B-NP O U
now RB I-NP O U
play VB I-NP O U
on IN B-PP O U

December NNP B-NP O U
14 CD I-NP O U
) ) O O U

-DOCSTART- -X- -X- O U

SOCCER NN B-NP O U
- : O O U
ENE1ISm JJ B-NP B-MISC M-3
LEAGUE NN I-NP O U
AND CC I-NP O U
CUP RP B-PRT O U
RESULTS NNS B-NP O U
. . O O U

IOiDdN NNP B-NP B-LOC M-3
1996-12-07 CD I-NP O U

Results NNS B-NP O U
of IN B-PP O U
English JJ B-NP B-MISC U
league NN I-NP O U
and CC I-NP O U
cup NN I-NP O U

matches NNS B-NP O U
on IN B-PP O U
Saturday NNP B-NP O U
: : O O U

Premier NNP B-NP B-MISC U
lcaxne NN I-NP I-MISC M-3

Ac5ensl JJ B-NP B-ORG M-3
2 CD I-NP O U
Oorbv NNP I-NP B-ORG M-3
2 CD I-NP O U

eho!sea NNP B-NP B-ORG M-3
2 CD I-NP O U
Everton NN I-NP B-ORG U
2 CD I-NP O U

nevcntry NNP B-NP B-ORG M-3
1 CD I-NP O U
Yotienhaw NNP I-NP B-ORG M-3
2 CD I-NP O U

1eicostor NNP B-NP B-ORG M-3
1 CD I-NP O U
Blackhum NNP I-NP B-ORG M-3
1 CD I-NP O U

Liyenpoo! NNP B-NP B-ORG M-3
0 CD I-NP O U
3neffiell NNP I-NP B-ORG M-3
Wcdncaday NNP B-NP I-ORG M-3
1 CD I-NP O U

Mildlcsbrovgh JJ B-NP B-ORG M-3
0 CD I-NP O U
Leeds NNPS I-NP B-ORG U
0 CD I-NP O U

Southampton NNP B-NP B-ORG U
0 CD I-NP O U
osioo NNP B-NP B-ORG M-3
jil!u NNP I-NP I-ORG M-3
1 CD I-NP O U

3vnderlaud NNP B-NP B-ORG M-3
1 CD I-NP O U
himtledou NN I-NP B-ORG M-3
3 CD I-NP O U

Division NN B-NP O U
one CD B-NP O U

Bam5ley NNP B-NP B-ORG M-3
3 CD I-NP O U
3oufheud NNP I-NP B-ORG M-3
0 CD I-NP O U

Birminihunl NNP B-NP B-ORG M-3
0 CD I-NP O U
Grin8oy NNP I-NP B-ORG M-3
0 CD I-NP O U

Charlton NNP B-NP B-ORG U
2 CD I-NP O U
Swindon NNP I-NP B-ORG U
0 CD I-NP O U

Cnyftul NNP B-NP B-ORG M-3
Pdacc NNP I-NP I-ORG M-3
2 CD I-NP O U
Oxford NNP B-NP B-ORG U
2 CD I-NP O U

Huddersfield VBN B-VP B-ORG U
2 CD B-NP O U
N0rmtch NNP I-NP B-ORG M-3
0 CD I-NP O U

Iosmicn NNP B-NP B-ORG M-3
0 CD I-NP O U
Wolverhamo1en NNP I-NP B-ORG M-3
0 CD I-NP O U

Manchcsior NNP B-NP B-ORG M-3
kttv NNP I-NP I-ORG M-3
3 CD I-NP O U
8caalford NNP I-NP B-ORG M-3
2 CD I-NP O U

G!dbam NNP B-NP B-ORG M-3
0 CD I-NP O U
fucons NNP I-NP B-ORG M-3
Funk NNP I-NP I-ORG M-3
Rangers NNPS I-NP I-ORG U
2 CD I-NP O U

Roadjug VBG B-VP B-ORG M-3
0 CD B-NP O U
Foni NNP I-NP B-ORG M-3
Vdo NNP I-NP I-ORG M-3
1 CD I-NP O U

Sboftield NNP B-NP B-ORG M-3
ilnitoal NNP I-NP I-ORG M-3
1 CD I-NP O U
Portcrnoath NNP I-NP B-ORG M-3
0 CD I-NP O U

Sfoho VB B-VP B-ORG M-3
2 CD B-NP O U
Yranmoce NNP I-NP B-ORG M-3
0 CD I-NP O U

Playing VBG B-VP O U
Sunday NNP B-NP O U
: : O O U
West NNP B-NP B-ORG U
0rpmmich NNP I-NP I-ORG M-3
v FW I-NP O U
8n!ton NNP I-NP B-ORG M-3

Ftna NNP B-NP B-MISC M-3
Cnallenwo NNP I-NP I-MISC M-3
bvo NNP I-NP I-MISC M-3
second JJ I-NP O U
round NN I-NP O U

Barnet NN B-NP B-ORG U
3 CD I-NP O U
tvcombo NNP I-NP B-ORG M-3
3 CD I-NP O U

B!arkpoel NNP B-NP B-ORG M-3
0 CD I-NP O U
Hcdreaford NNP I-NP B-ORG M-3
1 CD I-NP O U

Brlsicl NNP B-NP B-ORG M-3
httv NNP I-NP I-ORG M-3
9 CD I-NP O U
3i NNP I-NP B-ORG M-2
Alhunf NNP I-NP I-ORG M-3
2 CD I-NP O U

Cambridge NNP B-NP B-ORG U
iloitel NNP I-NP I-ORG M-3
0 CD I-NP O U
enhing VBG B-VP B-ORG M-3
2 CD B-NP O U

Carlisle NNP B-NP B-ORG U
1 CD I-NP O U
Durljngtor NNP I-NP B-ORG M-3
0 CD I-NP O U

qhecten NNP B-NP B-ORG M-3
1 CD I-NP O U
Boston NNP I-NP B-ORG U
0 CD I-NP O U

Chesterfield NNP B-NP B-ORG U
2 CD I-NP O U
Srarbcroogh NNP I-NP B-ORG M-3
0 CD I-NP O U

Fntie!d NNP B-NP B-ORG M-3
1 CD I-NP O U
Peterhocougli NNP B-NP B-ORG M-3
1 CD I-NP O U

Hull NNP B-NP B-ORG U
1 CD I-NP O U
Cnowc NNP I-NP B-ORG M-3
5 CD I-NP O U

1evtqn NNP B-NP B-ORG M-3
dricht NNP I-NP I-ORG M-3
1 CD I-NP O U
Stcvonuge NNP I-NP B-ORG M-3
2 CD I-NP O U

Iufori NN B-NP B-ORG M-3
2 CD I-NP O U
Bocohanl NNP I-NP B-ORG M-3
deed NNP I-NP I-ORG M-3
1 CD I-NP O U

uancfiell NNP B-NP B-ORG M-3
0 CD I-NP O U
Stoshpert NNP I-NP B-ORG M-3
3 CD I-NP O U

uptis NNP B-NP B-ORG M-3
County NNP I-NP I-ORG U
3 CD I-NP O U
Koclidalc NNP I-NP B-ORG M-3
1 CD I-NP O U

Preston NNP B-NP B-ORG U
2 CD I-NP O U
Terh NNP I-NP B-ORG M-3
3 CD I-NP O U

Sudbury NNP B-NP B-ORG U
T6mr NNP I-NP I-ORG M-3
1 CD I-NP O U
Rnentlord NNP I-NP B-ORG M-3
3 CD I-NP O U

Walsall NNP B-NP B-ORG U
1 CD I-NP O U
Rornlev NNP I-NP B-ORG M-3
1 CD I-NP O U

Wa1lprd NNP B-NP B-ORG M-3
5 CD I-NP O U
Askfonal NNP I-NP B-ORG M-3
Yemn NNP I-NP I-ORG M-3
0 CD I-NP O U

sreahsm UH B-INTJ B-ORG M-3
2 CD B-NP O U
Scurtbonpe NNP I-NP B-ORG M-3
2 CD I-NP O U

oundiff NNP B-NP B-ORG M-3
0 CD I-NP O U
Gilhhgham NNP I-NP B-ORG M-3
2 CD I-NP O U

-DOCSTART- -X- -X- O U

KilGRY NNP B-NP B-ORG M-3
UNION NN I-NP I-ORG U
- : O O U
CfmFESE NN B-NP B-PER M-3
SIGNS NNS I-NP O U
OFF VBN B-VP O U
WITH IN B-PP O U
TRY NNP B-NP O U
IN IN B-PP O U
WAIIABT JJ B-NP B-LOC M-3
ROMP NNS I-NP O U
. . O O U

LONDON NNP B-NP B-LOC U
1996-12-07 CD I-NP O U

Au8tmlia NNP B-NP B-LOC M-3
bade VBD B-VP O U
farewell NN B-NP O U
to TO B-PP O U
David NNP B-NP B-PER U
iahpesc NNP I-NP I-PER M-3
in IN B-PP O U
spectacular JJ B-NP O U
fashion NN I-NP O U
by IN B-PP O U
overwhelming VBG B-VP O U
the DT B-NP O U
Barbunans NNP I-NP B-ORG M-3
39-12 CD I-NP O U
in IN B-PP O U
the DT B-NP O U
final JJ I-NP O U
match NN I-NP O U
of IN B-PP O U
their PRP$ B-NP O U
Bnropcan JJ I-NP B-MISC M-3
tour NN I-NP O U
at IN B-PP O U
Twickenham NNP B-NP B-LOC U
on IN B-PP O U
Saturday NNP B-NP O U
. . O O U

The DT B-NP O U
Wdlahies NNPS I-NP B-ORG M-3
ran VBD B-VP O U
in IN B-PP O U
five CD B-NP O U
tries VBZ B-VP O U
with IN B-PP O U
lampe8o NNP B-NP B-PER M-3
, , O O U
who WP B-NP O U
has VBZ B-VP O U
retired VBN I-VP O U
from IN B-PP O U
test NN B-NP O U
rugby RB B-ADVP O U
after IN B-PP O U
collecting VBG B-VP O U
101 CD B-NP O U
caps NNS I-NP O U
and CC O O U
a DT B-NP O U
world NN I-NP O U
record NN I-NP O U
64 CD I-NP O U
tries VBZ B-VP O U
, , O O U
adding VBG B-VP O U
one CD B-NP O U
last JJ B-NP O U
touchdown NN I-NP O U
in IN B-PP O U
a DT B-NP O U
za!lahy NNP I-NP B-ORG M-3
jersey NN I-NP O U
before IN B-PP O U
departing VBG B-VP O U
the DT B-NP O U
international JJ I-NP O U
game NN I-NP O U
. . O O U

The DT B-NP O U
Bacbanans NNP I-NP B-ORG M-3
included VBD B-VP O U
14 CD B-NP O U
internationals NNS I-NP O U
but CC O O U
, , O O U
with IN B-PP O U
only RB B-NP O U
two CD I-NP O U
pre-match JJ I-NP O U
practice NN I-NP O U
sessions NNS I-NP O U
behind IN B-PP O U
them PRP B-NP O U
, , O O U
proved VBD B-VP O U
no DT B-NP O U
real JJ I-NP O U
match NN I-NP O U
for IN B-PP O U
a DT B-NP O U
Wullsty NNP I-NP B-ORG M-3
side NN I-NP O U
determined VBD B-VP O U
to TO I-VP O U
finish VB I-VP O U
their PRP$ B-NP O U
12-match JJ I-NP O U
tour NN I-NP O U
unbeaten JJ B-ADJP O U
. . O O U

