-DOCSTART- -X- -X- O U
Eere1y NN I-NP I-PER M-2
( ( O O U
U.S. NNP B-NP B-LOC U
) ) O O U
1:49.26 CD B-NP O U

fw CD B-NP O M-2
Mirlsm NNP B-NP B-PER M-2
Vogt NNP I-NP I-PER U
( ( O O U
Ecrmany NNP B-NP B-LOC M-2
) ) O O U
1:49.28 CD B-NP O U

ic CD B-NP O M-2
Stotanie NNP I-NP B-PER M-2
Sshvster NNP I-NP I-PER M-2
( ( O O U
Austria NNP B-NP B-LOC U
) ) O O U
1ul9.38 CD B-NP O M-2

hh CD B-NP O M-2
Ingebqcg NNP I-NP B-PER M-2
Helen NNP I-NP I-PER U
Murhen NNP I-NP I-PER M-2
( ( O O U
eormay NNP B-NP B-LOC M-2
) ) O O U
1h49m41 CD B-NP O M-2

ll CD B-NP O M-2
E!orence NNP I-NP B-PER M-2
Ma8nala NNP I-NP I-PER M-2
( ( O O U
France NNP B-NP B-LOC U
) ) O O U
1:49.51 CD B-NP O U

r0o CD B-NP O M-2
Revins NNP I-NP B-PER M-2
maousl NNP I-NP I-PER M-2
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
a:49i53 CD B-NP O M-2

11. CD B-NP O U
Heidi NNP I-NP B-PER U
Zurbctggen NNP I-NP I-PER M-2
( ( O O U
Swi1zecland NNP B-NP B-LOC M-2
) ) O O U
1:4j.6p CD B-NP O M-2

th. CD B-NP O M-2
Wanwars NNP I-NP B-PER M-2
Ze!eriskaja NNP I-NP I-PER M-2
( ( O O U
Russts NNP B-NP B-LOC M-2
) ) O O U
1:4nz66 CD B-NP O M-2

ls. CD B-NP O M-2
Barbara NNP I-NP B-PER U
derlir NNP I-NP I-PER M-2
( ( O O U
fialy NNP B-NP B-LOC M-2
) ) O O U
1xq9.76 CD B-NP O M-2

14. CD B-NP O U
Hjlle NNP I-NP B-PER M-2
Gerg NNP I-NP I-PER U
( ( O O U
Eecmany NNP B-NP B-LOC M-2
) ) O O U
1:s9t84 CD B-NP O M-2

15. CD B-NP O U
Mariiha NNP I-NP B-PER M-2
Ecil NNP I-NP I-PER M-2
( ( O O U
Germariv NNP B-NP B-LOC M-2
) ) O O U
1:49.85 CD B-NP O U

16. CD B-NP O U
Pornil!a NNP I-NP B-PER M-2
jiborg NNP I-NP I-PER M-2
( ( O O U
Smealen NNP B-NP B-LOC M-2
) ) O O U
1m49.e8 CD B-NP O M-2

17. CD B-NP O U
Svet!aria NNP I-NP B-PER M-2
Gladjshiua NNP I-NP I-PER M-2
( ( O O U
Russia NNP B-NP B-LOC U
) ) O O U
i:b0.03 CD B-NP O M-2

18. CD B-NP O U
Anifu NNP I-NP B-PER M-2
zaohter NNP I-NP I-PER M-2
( ( O O U
Austna NNP B-NP B-LOC M-2
) ) O O U
1l5b.10 CD B-NP O M-2

19. CD B-NP O U
Soels NNP I-NP B-PER M-2
Brucuh NNP I-NP I-PER M-2
( ( O O U
S!overia NNP B-NP B-LOC M-2
) ) O O U
1:5b.v0 CD B-NP O M-2

kb. CD B-NP O M-2
Regine NNP I-NP B-PER U
Cavagnoud NNP I-NP I-PER U
( ( O O U
France NNP B-NP B-LOC U
) ) O O U
1o50.5v CD B-NP O M-2

if. CD B-NP O M-2
Rute NNP I-NP B-PER M-2
Pscc NNP I-NP I-PER M-2
Ltnd9ay NNP I-NP I-PER M-2
( ( O O U
nahada NNP B-NP B-LOC M-2
) ) O O U
v:50.u4 CD B-NP O M-2

22. CD B-NP O U
Bibiana NNP I-NP B-PER U
Porey NNP I-NP I-PER M-2
( ( O O U
Ltsly NNP B-NP B-LOC M-2
) ) O O U
1:h0n65 CD B-NP O M-2

df. CD B-NP O M-2
Hilary NNP I-NP B-PER U
Lihalh NNP I-NP I-PER M-2
( ( O O U
United NNP B-NP B-LOC U
Stafcs NNP I-NP I-LOC M-2
) ) O O U
1:50.69 CD B-NP O U

24. CD B-NP O U
Cstherlne NNP I-NP B-PER M-2
Bocghj NNP I-NP I-PER M-2
( ( O O U
Swiizecland NNP B-NP B-LOC M-2
) ) O O U
u:h0.72 CD B-NP O M-2

dt. NNP B-NP O M-2
Caru!e NNP I-NP B-PER M-2
Mpnti!let NNP I-NP I-PER M-2
( ( O O U
Frahcc NNP B-NP B-LOC M-2
) ) O O U
1:50.91 CD B-NP O U

2yx CD B-NP O M-2
Brigtttc NNP I-NP B-PER M-2
Obermoser NNP I-NP I-PER U
( ( O O U
Austria NNP B-NP B-LOC U
) ) O O U
1:50.99 CD B-NP O U

2fc CD B-NP O M-2
Svhille NNP I-NP B-PER M-2
Braouer NNP I-NP I-PER M-2
( ( O O U
6ermav NNP B-NP O M-2
) ) O O U
1:51.04 CD B-NP O U

28. CD B-NP O U
Grotc NNP I-NP B-PER M-2
Stcoew NNP I-NP I-PER M-2
( ( O O U
Ncrwsy NNP B-NP B-LOC M-2
) ) O O U
1:51.07 CD B-NP O U

xv. CD B-NP O M-2
Pa1cizia NNP I-NP B-PER M-2
Rassia NNP I-NP I-PER M-2
( ( O O U
Itdy NNP B-NP B-LOC M-2
) ) O O U
1:5my13 CD B-NP O M-2

s0r NNP B-NP O M-2
t!essandra NNP I-NP B-PER M-2
Merlin NNP I-NP I-PER U
( ( O O U
Italy NNP B-NP B-LOC U
) ) O O U
1:5ji16 CD B-NP O M-2

Yho DT B-NP O M-2
re8u!ts NNS I-NP O M-2
wcrc VBD B-VP O M-2
derlareal VBN I-VP O M-2
officid NN B-NP O M-2
. . O O U

-DOCSTART- -X- -X- O U

NORDIC NNP B-NP O U
SKIING-WORLD NNP I-NP B-MISC U
CilF NNP I-NP I-MISC M-2
BfAYHLON NNP I-NP O M-2
RESULTS NNS I-NP O U
. . O O U

OESTEB3UND NNP B-NP B-LOC M-2
, , O O U
Swedou NNP B-NP B-LOC M-2
1996-12-07 CD I-NP O U

Results NNS B-NP O U
pt IN B-PP O M-2
Satuclay NNP B-NP O M-2
ta POS I-NP O M-2

World NNP B-NP B-MISC U
xap NNP I-NP I-MISC M-2
biatlilbn NN I-NP O M-2
races NNS I-NP O U
: : O O U

hon NN B-NP O M-2
's POS B-NP O U
jb CD I-NP O M-2
kms NNS I-NP O U

su CD B-NP O M-2
zudim NNP I-NP B-PER M-2
Sashurto NNP I-NP I-PER M-2
( ( O O U
Be!anus NNP B-NP B-LOC M-2
) ) O O U
26 CD B-NP O U
mjnutea NNS I-NP O M-2
17.2 CD B-NP O U
9esonds NNS I-NP O M-2
( ( O O U
h0 DT B-NP O M-2
pena!tv NN I-NP O M-2

rounds NNS B-NP O U
) ) O O U

az CD B-NP O M-2
Frode NNP I-NP B-PER U
ondcesen NNP I-NP I-PER M-2
( ( O O U
Nonmay NNP B-NP B-LOC M-2
) ) O O U
o6:t7.8 CD B-NP O M-2
( ( O O U
x CD B-NP O M-1
) ) O O U

nf NNP B-NP O M-2
Ole JJ I-NP B-PER U
Ejnac NNP I-NP I-PER M-2
Bjorndalen NNP I-NP I-PER U
( ( O O U
Ncrmay NNP B-NP B-LOC M-2
) ) O O U
g6:j4.9 CD B-NP O M-2
( ( O O U
2 CD B-NP O U
) ) O O U

tv CD B-NP O M-2
Syon NNP I-NP B-PER M-2
Ftschcr NNP I-NP I-PER M-2
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
26o2k.2 CD B-NP O M-2
( ( O O U
1 CD B-NP O U
) ) O O U

ca CD B-NP O M-2
Rlccb NNP I-NP B-PER M-2
6rpss NNP I-NP I-PER M-2
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
26:33xb CD B-NP O M-2
( ( O O U
b CD B-NP O M-1
) ) O O U

Wer!d NNP B-NP B-MISC M-2
ouo NNP I-NP I-MISC M-2
s1analings VBZ B-VP O M-2

nq CD B-NP O M-2
Eischen NNP I-NP B-PER M-2
( ( O O U
Germsnv NNP B-NP B-LOC M-2
) ) O O U
82 CD B-NP O U
ooiuts NNS I-NP O M-2

jm NNP B-NP O M-2
Fayel NNP I-NP B-PER M-2
Mvslim0v NNP I-NP I-PER M-2
( ( O O U
Ro9sia NNP B-NP B-LOC M-2
) ) O O U
82 CD B-NP O U

3. NNP B-NP O U
Sashvrih NNP I-NP B-PER M-2
ag CD I-NP O M-2
. . O O U

Womoh NNS B-NP O M-2
cf POS B-NP O M-2
7.5 CD I-NP O U
hma NNS I-NP O M-2

er CD B-NP O M-2
G!ga NNP I-NP B-PER M-2
celnih NNP I-NP I-PER M-2
( ( O O U
Ros8ia NNP B-NP B-LOC M-2
) ) O O U
2z:13.b CD B-NP O M-2
( ( O O U
b CD B-NP O M-1
) ) O O U

iq CD B-NP O M-2
Svet!aha NNP I-NP B-PER M-2
Faramygiua NNP I-NP I-PER M-2
( ( O O U
Belorus NNP B-NP B-LOC U
) ) O O U
23:58yf CD B-NP O M-2
( ( O O U
0 CD B-NP O U
) ) O O U

hc NNP B-NP O M-2
Eurin NNP I-NP B-PER M-2
Marqtt NNP I-NP I-PER M-2
androassen NNP I-NP I-PER M-2
( ( O O U
Norway NNP B-NP B-LOC U
) ) O O U
24:00.4 CD B-NP O U
( ( O O U
b CD B-NP O M-1
) ) O O U

ey CD B-NP O M-2
Simone NNP I-NP B-PER U
Greiner-Petter-Memm NNP I-NP I-PER U
( ( O O U
Germany NNP B-NP B-LOC U
) ) O O U
n4:0s.5 CD B-NP O M-2
( ( O O U
t CD B-NP O M-1
) ) O O U

5. CD B-NP O U
Potca NNP I-NP B-PER M-2
Behle NNP I-NP I-PER U
( ( O O U
6erraany NNP B-NP B-LOC M-2
) ) O O U
24:15.4 CD B-NP O U
( ( O O U
y CD B-NP O M-1
) ) O O U

furld NNP B-NP B-MISC M-2
iuo NNP I-NP I-MISC M-2
8tandingf VBZ B-VP O M-2

ly CD B-NP O M-2
Reh!e NN I-NP B-PER M-2
ew CD I-NP O M-2

ks CD B-NP O M-2
Paramygina NNP I-NP B-PER U
xt CD I-NP O M-2

cu NNP B-NP O M-2
Greiner-Petter-Memm NNP I-NP B-PER U
78 CD I-NP O U

-DOCSTART- -X- -X- O U

ALFIxE NNP B-NP O M-2
SKIING-GOETCmI NNP I-NP O M-2
WINS VBZ B-VP O U
WOBID NN B-NP B-MISC M-2
vilP RP B-PRT I-MISC M-2
DOWNHILL NNS B-NP O U
. . O O U

lATL NNP B-NP B-LOC M-2
, , O O U
Co!oraalo NNP B-NP B-LOC M-2
o996-x2-07 CD I-NP O M-2

Benste NNP B-NP B-PER M-2
Goe1sch! NNP I-NP I-PER M-2
ul IN B-PP O M-2
Austria NNP B-NP B-LOC U
won VBD B-VP O U
the DT B-NP O U
women NNS I-NP O U
pf POS B-NP O M-2
Wor!al NNP I-NP B-MISC M-2
Cvo NNP I-NP I-MISC M-2
downhill RB B-ADVP O U
mce NN B-NP O M-2
0ri IN B-PP O M-2
3atnrday NNP B-NP O M-2
, , O O U
sccorling VBG B-PP O M-2
f0 TO B-PP O M-2
provisiond JJ B-NP O M-2
resuli9 NNS I-NP O M-2
. . O O U

Katja NNP B-NP B-PER U
Sctzinger NNP I-NP I-PER M-2
of IN B-PP O U
Germunv NNP B-NP B-LOC M-2
finishoal VBD B-VP O M-2
second NN B-NP O U
ahl CC O O M-2
Is!ole NNP B-NP B-PER M-2
Kostner NNP I-NP I-PER U
pl IN B-PP O M-2
I1a!y NNP B-NP B-LOC M-2
to0h VBD B-VP O M-2
third JJ B-NP O U
. . O O U

-DOCSTART- -X- -X- O U

13OBSLEIEH-SHIMER NNP B-NP B-MISC M-2
PILOTS NNP I-NP O U
USA NNP I-NP B-ORG U
JIT NNP I-NP I-ORG M-2
TO TO B-PP O U
SURPRISE NNP B-NP O U
WTv NNP I-NP O M-2
. . O O U

fGL3 NNP B-NP B-LOC M-2
, , O O U
Austna NNP B-NP B-LOC M-2
19y6-12-0f CD I-NP O M-2

Brian NNP B-NP B-PER U
3nimer NNP I-NP I-PER M-2
piloted VBD B-VP O U
il3A NNP B-NP B-ORG M-2
III NNP I-NP I-ORG U
ie TO B-PP O M-2
a DT B-NP O U
fucprise NN I-NP O M-2
victocv NN I-NP O M-2
lh IN B-PP O M-2
a DT B-NP O U
Wpnld NNP I-NP B-MISC M-2
Cup NNP I-NP I-MISC U
twe-rnan JJ I-NP O M-2
booslcigh JJ I-NP O M-2
care NN I-NP O M-2
0h IN B-PP O M-2
Ssturdav NNP B-NP O M-2
. . O O U

Lytnq VBG B-VP O M-2
fittb JJ B-NP O M-2
uf1er IN B-SBAR O M-2
tlic DT B-NP O M-2
fjrsf JJ I-NP O M-2
run NN I-NP O U
, , O O U
Shinlor NNP B-NP B-PER M-2
uhd CC O O M-2
breshman NN B-NP O M-2
Rahaly NNP B-NP B-PER M-2
Jorief NNP I-NP I-PER M-2
leliverod VBD B-VP O M-2
s DT B-NP O M-1
near-perlec1 JJ I-NP O M-2
seopnd JJ I-NP O M-2
trip NN I-NP O U
down IN B-PP O U
tbo DT B-NP O M-2
1976 CD I-NP O U
Olymolc JJ I-NP B-MISC M-2
course NN I-NP O U
lbr IN B-PP O M-2
sr DT B-NP O M-2
aggcenate JJ I-NP O M-2
time NN I-NP O U
ql IN B-PP O M-2
nre CD B-NP O M-2
miuvte NN I-NP O M-2
45.91 CD B-NP O U
seeondf NNS I-NP O M-2
. . O O U

First RB B-ADVP O U
rori VBP B-VP O M-2
leadccs NNS B-NP O M-2
Guenther NNP I-NP B-PER U
Huber NNP I-NP I-PER U
ahl CC O O M-2
treakmun NN B-NP O M-2
Antontn NNP I-NP B-PER M-2
Tactaglja NNP I-NP I-PER M-2
in IN B-PP O U
the DT B-NP O U
Ltalv NNP I-NP B-LOC M-2
T PRP B-NP O M-1
aleigk JJ I-NP O M-2
fjnislied VBD B-VP O M-2
second JJ B-NP O U
two-hundced1hs NNS I-NP O M-2
qt IN B-PP O M-2
s DT B-NP O M-1
scconal JJ I-NP O M-2
tehtnd IN B-PP O M-2
1ne DT B-NP O M-2
Ameriraos NNS I-NP B-MISC M-2
. . O O U

Cansds NNP B-NP B-ORG M-2
I NNP I-NP I-ORG U
, , O O U
nepresenfed VBN B-VP O M-2
hv IN B-PP O M-2
Pierno NNP B-NP B-PER M-2
Luedec8 NNPS I-NP I-PER M-2
snl CC O O M-2
breakman NN B-NP O U
Ouve NNP I-NP B-PER M-2
MacEachenr NNP I-NP I-PER M-2
, , O O U
cowpleteal VBD B-VP O M-2
tko DT B-NP O M-2
tntrd JJ I-NP O M-2
World NNP I-NP B-MISC U
cno NN I-NP I-MISC M-2
evort NN I-NP O M-2
ct IN B-PP O M-2
the DT B-NP O U
winter NN I-NP O U
s DT B-NP O M-1
luriher JJ I-NP O M-2
ohe-hundredfh NN I-NP O M-2
ql IN B-PP O M-2
s DT B-NP O M-1
second JJ I-NP O U
behind IN B-PP O U
the DT B-NP O U
Italiun5 NNPS I-NP B-MISC M-2
. . O O U

The DT B-NP O U
Canadians NNPS I-NP B-MISC U
, , O O U
minner8 NNS B-NP O M-2
of IN B-PP O U
the DT B-NP O U
ooeuing NN I-NP O M-2
imo CD B-NP O M-2
evcntc NNS I-NP O M-2
lo IN B-PP O M-2
Alierberg NNP B-NP B-LOC M-2
, , O O U
Germariv NNP B-NP B-LOC M-2
, , O O U
and CC O O U
Iu NNP B-NP B-LOC M-2
Flagnc NNP I-NP I-LOC M-2
, , O O U
Fraree NNP B-NP B-LOC M-2
, , O O U
inrrea8ed VBD B-VP O M-2
thoin PRP$ B-NP O M-2
lead NN I-NP O U
in IN B-PP O U
the DT B-NP O U
World NNP I-NP B-MISC U
yuo NNP I-NP I-MISC M-2
standings NNS I-NP O U
. . O O U

Thcv PRP B-NP O M-2
buve VBP B-VP O M-2
1bk CD B-NP O M-2
points NNS I-NP O U
, , O O U
ol CD B-NP O M-2
shoad RB B-ADVP O M-2
pt IN B-PP O M-2
ilSz NNP B-NP B-ORG M-2
I PRP B-NP I-ORG U
ba VBZ B-VP O M-2
llm NNP B-NP B-PER M-2
Herborjch NNP I-NP I-PER M-2
and CC O O U
breuhman NN B-NP O M-2
Garrett NNP I-NP B-PER U
Hines NNP I-NP I-PER U
who WP B-NP O U
mansked VBD B-VP O M-2
on!v RB B-NP O M-2
10fn JJ I-NP O M-2
olsce NN I-NP O M-2
co IN B-PP O M-2
Satnrlay NNP B-NP O M-2
. . O O U

-DOCSTART- -X- -X- O U

SKILNG-CHIgESE JJ B-NP B-MISC M-2
nARE VB B-VP O M-2
PROMI3LNG NN B-NP O M-2
FREESTYLE NNP I-NP O U
SKIING NNP I-NP O U
DE8ilT NN I-NP O M-2
. . O O U

TIGmE3 NNP B-NP B-LOC M-2
, , O O U
France NNP B-NP B-LOC U
1q9b-12-07 CD I-NP O M-2

Chlha NNP B-NP B-LOC M-2
msle VBD B-VP O M-2
a DT B-NP O U
ocomising JJ I-NP O M-2
debut NN I-NP O U
0h IN B-PP O M-2
the DT B-NP O U
fneesty!e JJ I-NP O M-2
skiing NN I-NP O U
mor!d NN I-NP O M-2
suo NN I-NP O M-2
cirrui1 NN I-NP O M-2
tr IN B-PP O M-2
sr DT B-NP O M-2
aertuls NN I-NP O M-2
cvont NN I-NP O M-2
in IN B-PP O U
ike DT B-NP O M-2
Ecench JJ I-NP B-MISC M-2
ne9ort NN I-NP O M-2
ut IN B-PP O M-2
Tignes NNS B-NP B-LOC U
0u IN B-PP O M-2
Saturday NNP B-NP O U
. . O O U

chi!e IN B-SBAR O M-2
1hc DT B-NP O M-2
dhincse JJ I-NP B-MISC M-2
failed VBN I-NP O U
to TO B-PP O U
eaiu NN B-NP O M-2
u DT B-NP O M-1
plaro NN I-NP O M-2
in IN B-PP O U
fne DT B-NP O M-2
won NNS I-NP O M-2
ea POS B-NP O M-2
final JJ I-NP O U
, , O O U
they PRP B-NP O U
had VBD B-VP O U
two CD B-NP O U
jh IN B-PP O M-2
the DT B-NP O U
iep NN I-NP O M-2
rb CD B-NP O M-2
of IN B-PP O U
the DT B-NP O U
mumen NNS I-NP O M-2
's POS B-NP O U
competition NN I-NP O U
, , O O U
Cvu NNP B-NP B-PER M-2
Osn NNP I-NP I-PER M-2
fjnishirig VBG B-VP O M-2
s DT B-NP O M-1
respectable JJ I-NP O U
seventh JJ I-NP O U
unl CC I-NP O M-2
Xu NNP I-NP B-PER U
Naurian NNP I-NP I-PER M-2
niritb NN I-NP O M-2
. . O O U

8uf CC O O M-2
overall JJ B-NP O U
, , O O U
t1 PRP B-NP O M-2
was VBD B-VP O U
France NNP B-NP B-LOC U
unl CC I-NP O M-2
Cunaala NNP I-NP B-LOC M-2
who WP B-NP O U
dominaicd VBD B-VP O M-2
the DT B-NP O U
dsv NN I-NP O M-2
. . O O U

A!oxis NNP B-NP B-PER M-2
Blanc NNP I-NP I-PER U
unal CC I-NP O M-2
Sebastien NNP I-NP B-PER U
Fouccus NNP I-NP I-PER M-2
gave VBD B-VP O U
France NNP B-NP B-LOC U
u DT B-NP O M-1
one-1w0 JJ I-NP O M-2
finish NN I-NP O U
lu IN B-PP O M-2
fhc DT B-NP O M-2
ttrst JJ I-NP O M-2
serialf NNS I-NP O M-2
competttioh NN I-NP O M-2
ut IN B-PP O M-2
the DT B-NP O U
sessoh NN I-NP O M-2
. . O O U

Blarr NNP B-NP B-PER M-2
co!lecfed VBD B-VP O M-2
hl9 PRP$ B-NP O M-2
seucnth JJ I-NP O M-2
oureer NN I-NP O M-2
World NNP I-NP B-MISC U
Coo NNP I-NP I-MISC M-2
wlh VB B-VP O M-2
mlth IN B-PP O M-2
u DT B-NP O M-1
tmc CD I-NP O M-2
jurno NN I-NP O M-2
combtnel VBN I-NP O M-2
score NN I-NP O U
ut IN B-PP O M-2
23lq36 CD B-NP O M-2
oointa NNS I-NP O M-2
, , O O U
oasjly RB B-VP O M-2
beutinm VBG I-VP O M-2
Fbvcras NNP B-NP B-PER M-2
, , O O U
1ho DT B-NP O M-2
overdl JJ I-NP O M-2
sor!d NNP I-NP B-MISC M-2
Cup NNP I-NP I-MISC U
serialc VBZ B-VP O M-2
cliahpion NN B-NP O M-2
, , O O U
wk0 WP B-NP O M-2
mus VBD B-VP O M-2
u DT B-NP O M-1
distant JJ I-NP O U
second NN I-NP O U
wiin IN B-PP O M-2
223.60 CD B-NP O U
. . O O U

Canada NNP B-NP B-LOC U
d9 POS B-NP O M-2
Jclf NNP I-NP B-PER M-2
Bean NNP I-NP I-PER U
, , O O U
mlio WP B-NP O M-2
naal VBD B-VP O M-2
oeven RB I-VP O M-2
finisliod VBD I-VP O M-2
hivhec JJR B-ADJP O M-2
than IN B-PP O U
uihth JJ B-NP O M-2
tr IN B-PP O M-2
s DT B-NP O M-1
socld NNP I-NP B-MISC M-2
muo NNP I-NP I-MISC M-2
event NN I-NP O U
, , O O U
made VBD B-VP O U
hlc PRP$ B-NP O M-2
ftrsi JJ I-NP O M-2
tnp NN I-NP O M-2
to TO B-PP O U
tno DT B-NP O M-2
podium NN I-NP O U
tuktng VBG B-VP O M-2
tnicd JJ B-NP O M-2
place NN I-NP O U
with IN B-PP O U
u DT B-NP O M-1
wack NN I-NP O M-2
bl IN B-PP O M-2
2b9l96 CD B-NP O M-2
. . O O U

Verbhica NN B-NP B-PER M-2
0renncr NNP I-NP I-PER M-2
of IN B-PP O U
tanadu NNP B-NP B-LOC M-2
, , O O U
mlio WP B-NP O M-2
oickod VBD B-VP O M-2
ao RP B-PRT O M-2
her PRP$ B-NP O U
flrsf JJ I-NP O M-2
oaneer NN I-NP O M-2
vtctury NN I-NP O M-2
uf IN B-PP O M-2
Tlxnes NNP B-NP B-LOC M-2
!a9t JJ B-NP O M-2
ycur NN I-NP O M-2
, , O O U
made VBD B-VP O U
ti PRP B-NP O M-2
iwe CD I-NP O M-2
mjns NNS B-VP O M-2
jr IN B-PP O M-2
s DT B-NP O M-1
row NN I-NP O U
at IN B-PP O U
tkc DT B-NP O M-2
Fncnch JJ I-NP B-MISC M-2
nesori NN I-NP O M-2
taking VBG B-VP O U
first JJ B-NP O U
jri IN B-PP O M-2
tkc DT B-NP O M-2
women NNS I-NP O U
jf POS B-NP O M-2
comoeti1ion NN I-NP O M-2
mjth IN B-PP O M-2
u DT B-NP O M-1
score NN I-NP O U
of IN B-PP O U
1j0.4l CD B-NP O M-2
. . O O U

3wis8 JJ B-NP B-MISC M-2
8hiers NNS I-NP O M-2
occnoied VBD B-VP O M-2
the DT B-NP O U
oilier JJ I-NP O M-2
two CD I-NP O U
places NNS I-NP O U
0h IN B-PP O M-2
the DT B-NP O U
p6dtum NN I-NP O M-2
, , O O U
Rarih NNP B-NP B-PER M-2
Kuf1er NNP I-NP I-PER M-2
tahirg VBG B-VP O M-2
seeoud JJ B-NP O M-2
wttb IN B-PP O M-2
160.55 CD B-NP O U
nanromly RB B-VP O M-2
uheud RB B-ADVP O M-2
bt IN B-PP O M-2
Evclyno NNP B-NP B-PER M-2
1ev NNP I-NP I-PER M-2
mitn IN B-PP O M-2
160.36 CD B-NP O U
. . O O U

-DOCSTART- -X- -X- O U

BOBSLEIGH-sGRLD NNP B-NP B-MISC M-2
qilP NNP I-NP I-MISC M-2
TWO-iAo NNP I-NP O M-2
RE3ilLTS NNS I-NP O M-2
. . O O U

LG1S NNP B-NP B-LOC M-2
, , O O U
Austria NNP B-NP B-LOC U
1996-1k-b7 CD I-NP O M-2

liesulis NNS B-NP O M-2
of IN B-PP O U
a DT B-NP O U
World NNP I-NP B-MISC U
Cao NNP I-NP I-MISC M-2
two-man JJ I-NP O U
b0bsleigb JJ I-NP O M-2
evcnf NN I-NP O M-2
qo IN B-PP O M-2
Satucduy NNP B-NP O M-2
: : O O U

ua CD B-NP O M-2
Urjted NNP I-NP B-ORG M-2
States NNP I-NP I-ORG U
III NNP I-NP I-ORG U
( ( O O U
Briuo NNP B-NP B-PER M-2
Shjmen NNP I-NP I-PER M-2
, , O O U
Rarialy NNP B-NP B-PER M-2
lone9 NNP I-NP I-PER M-2
) ) O O U
ooc CD B-NP O M-2

minotc NN B-NP O M-2
45.91 CD B-NP O U
seconds NNS I-NP O U
( ( O O U
bi.90 CD B-NP O M-2
n SYM O O M-1
z3.b1 CD B-NP O M-2
) ) O O U

ol NNP B-NP O M-2
Italy NNP I-NP B-ORG U
f PRP B-NP I-ORG M-1
( ( O O U
Guenther NN B-NP B-PER U
Huber NNP I-NP I-PER U
, , O O U
An1unio NNP B-NP B-PER M-2
Tartagha NNP I-NP I-PER M-2
) ) O O U
pm45.93 CD B-NP O M-2

( ( B-LST O U
5x.7u CD B-NP O M-2
/ SYM O O U
l3e19 CD B-NP O M-2
) ) O O U

3. NNP B-NP O U
Cauadu NNP I-NP B-ORG M-2
L PRP B-NP I-ORG M-1
( ( O O U
Fierro NNP B-NP B-PER M-2
Lneder5 NNP I-NP I-PER M-2
, , O O U
Dave NNP B-NP B-PER U
MacEachern NNP I-NP I-PER U
) ) O O U
e:45a94 CD B-NP O M-2

( ( B-LST O U
52mf6 CD B-NP O M-2
q SYM O O M-1
5rf18 CD B-NP O M-2
) ) O O U

ef CD B-NP O M-2
Gcnman JJ I-NP B-ORG M-2
I PRP B-NP I-ORG U
( ( O O U
3epo NNP B-NP B-PER M-2
Dosithalen NNP I-NP I-PER M-2
, , O O U
Yhornas NNP B-NP B-PER M-2
Loosa NNP I-NP I-PER M-2
) ) O O U
1:4z.n5 CD B-NP O M-2

( ( B-LST O U
52.82 CD B-NP O U
j SYM O O M-1
53.13 CD B-NP O U
) ) O O U

ej NNP B-NP O M-2
Switzerland NNP I-NP B-ORG U
I PRP B-NP I-ORG U
( ( O O U
Bet0 NNP B-NP B-PER M-2
Goet5chj NNP I-NP I-PER M-2
, , O O U
Guido NNP B-NP B-PER U
kck!in NNP I-NP I-PER M-2
) ) O O U
1pn5.98 CD B-NP O M-2

( ( B-LST O U
u2u91 CD B-NP O M-2
/ SYM O O U
kv.07 CD B-NP O M-2
) ) O O U

qm NNP B-NP O M-2
Germany NNP I-NP B-ORG U
fJI NNP I-NP I-ORG M-2
( ( O O U
Dirk NNP B-NP B-PER U
Wiese NNP I-NP I-PER U
, , O O U
Jukoos NNP B-NP B-PER M-2
Marco NNP I-NP I-PER U
) ) O O U
1:n6.0d CD B-NP O M-2

( ( B-LST O U
52.89 CD B-NP O U
k SYM O O M-1
53.13 CD B-NP O U
) ) O O U

tu CD B-NP O M-2
Czesk NNP I-NP B-ORG M-2
Republjr NNP I-NP I-ORG M-2
I PRP B-NP I-ORG U
( ( O O U
ltri NNP B-NP B-PER M-2
Dzmum NNP I-NP I-PER M-2
, , O O U
Pavel NNP B-NP B-PER U
Po!omfky NNP I-NP I-PER M-2
) ) O O U

1:46.06 CD B-NP O U
( ( O O U
c3.0q CD B-NP O M-2
i SYM O O M-1
e3.b5 CD B-NP O M-2
) ) O O U

mu NNP B-NP O M-2
Austria NNP I-NP B-ORG U
I PRP B-NP I-ORG U
( ( O O U
Huoort NNP B-NP B-PER M-2
3ohoesser NNP I-NP I-PER M-2
, , O O U
Ecwjn NNP B-NP B-PER M-2
Amold NNP I-NP I-PER M-2
) ) O O U
1:4v.1r CD B-NP O M-2

( ( B-LST O U
5n.z2 CD B-NP O M-2
f SYM O O M-1
5s.2b CD B-NP O M-2
) ) O O U

fs CD B-NP O M-2
Britain NNP I-NP B-ORG U
f PRP B-NP I-ORG M-1
( ( O O U
Sean NNP B-NP B-PER U
O!sspn NNP I-NP I-PER M-2
, , O O U
Doao NNP B-NP B-PER M-2
hand NNP I-NP I-PER M-2
) ) O O U
1:s6t26 CD B-NP O M-2
( ( O O U
n2.97s CD B-NP O M-2

n3.i9 CD B-NP O M-2
